file_path,thumbnail,width,height,page_no,set_key
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i06-p0033.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i06-p0033.jpg,1336,2048,33,dra037-s01-b004-f054-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i06-p0034.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i06-p0034.jpg,1341,2048,34,dra037-s01-b004-f054-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i06-p0035.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i06-p0035.jpg,1341,2048,35,dra037-s01-b004-f054-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i06-p0036.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i06-p0036.jpg,1353,2048,36,dra037-s01-b004-f054-i06
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i07-p0001.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i07-p0001.jpg,1353,2048,1,dra037-s01-b004-f054-i07
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i07-p0002.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i07-p0002.jpg,1353,2048,2,dra037-s01-b004-f054-i07
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i07-p0003.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i07-p0003.jpg,1353,2048,3,dra037-s01-b004-f054-i07
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i07-p0004.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i07-p0004.jpg,1343,2048,4,dra037-s01-b004-f054-i07
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i07-p0005.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i07-p0005.jpg,1342,2048,5,dra037-s01-b004-f054-i07
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i07-p0006.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i07-p0006.jpg,1353,2048,6,dra037-s01-b004-f054-i07
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i07-p0007.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i07-p0007.jpg,1344,2048,7,dra037-s01-b004-f054-i07
http://hcremacmini01.library.yale.edu/images/dra037-s01-b004-f054-i07-p0008.jpg,http://hcremacmini01.library.yale.edu/thumbs/dra037-s01-b004-f054-i07-p0008.jpg,1353,2048,8,dra037-s01-b004-f054-i07
